,Order ID,Order Date,CustomerName,State,City,Amount,Profit,Quantity,Category,Sub-Category
1307,B-26048,04-03-2019,Parth,Maharashtra,Pune,163.0,81.0,2,Electronics,Accessories
1308,B-26048,04-03-2019,Parth,Maharashtra,Pune,401.0,13.0,6,Furniture,Chairs
1309,B-26048,04-03-2019,Parth,Maharashtra,Pune,1461.0,202.0,5,Furniture,Tables
1310,B-26048,04-03-2019,Parth,Maharashtra,Pune,1104.0,209.0,4,Clothing,Trousers
1311,B-26049,05-03-2019,Lisha,Madhya Pradesh,Bhopal,100.0,28.0,2,Clothing,Hankerchief
1312,B-26050,06-03-2019,Paridhi,Rajasthan,Jaipur,325.0,32.0,7,Clothing,T-shirt
1313,B-26050,06-03-2019,Paridhi,Rajasthan,Jaipur,169.0,55.0,4,Clothing,Saree
1314,B-26050,06-03-2019,Paridhi,Rajasthan,Jaipur,487.0,143.0,4,Electronics,Phones
1315,B-26050,06-03-2019,Paridhi,Rajasthan,Jaipur,166.0,27.0,2,Electronics,Accessories
1316,B-26050,06-03-2019,Paridhi,Rajasthan,Jaipur,79.0,32.0,3,Clothing,Saree
1317,B-26050,06-03-2019,Paridhi,Rajasthan,Jaipur,32.0,6.0,3,Clothing,Shirt
1318,B-26050,06-03-2019,Paridhi,Rajasthan,Jaipur,38.0,9.0,2,Clothing,Stole
1319,B-26050,06-03-2019,Paridhi,Rajasthan,Jaipur,284.0,44.0,6,Clothing,Hankerchief
1320,B-26050,06-03-2019,Paridhi,Rajasthan,Jaipur,382.0,92.0,2,Electronics,Printers
1321,B-26051,07-03-2019,Parishi,West Bengal,Kolkata,184.0,85.0,6,Clothing,T-shirt
1322,B-26051,07-03-2019,Parishi,West Bengal,Kolkata,676.0,195.0,5,Furniture,Bookcases
1323,B-26051,07-03-2019,Parishi,West Bengal,Kolkata,669.0,74.0,5,Furniture,Bookcases
1324,B-26051,07-03-2019,Parishi,West Bengal,Kolkata,80.0,22.0,3,Clothing,Stole
1325,B-26051,07-03-2019,Parishi,West Bengal,Kolkata,216.0,50.0,4,Clothing,Stole
1326,B-26051,07-03-2019,Parishi,West Bengal,Kolkata,85.0,24.0,10,Clothing,Hankerchief
1327,B-26051,07-03-2019,Parishi,West Bengal,Kolkata,382.0,119.0,2,Clothing,Saree
1328,B-26051,07-03-2019,Parishi,West Bengal,Kolkata,490.0,88.0,2,Electronics,Accessories
1329,B-26051,07-03-2019,Parishi,West Bengal,Kolkata,1337.0,147.0,7,Electronics,Printers
1330,B-26051,07-03-2019,Parishi,West Bengal,Kolkata,600.0,102.0,5,Electronics,Electronic Games
1331,B-26052,08-03-2019,Ajay,Karnataka,Bangalore,78.0,28.0,6,Clothing,Kurti
1332,B-26052,08-03-2019,Ajay,Karnataka,Bangalore,101.0,16.0,4,Clothing,T-shirt
1333,B-26052,08-03-2019,Ajay,Karnataka,Bangalore,145.0,0.0,3,Clothing,Saree
1334,B-26052,08-03-2019,Ajay,Karnataka,Bangalore,148.0,23.0,4,Clothing,Kurti
1335,B-26052,08-03-2019,Ajay,Karnataka,Bangalore,15.0,1.0,1,Clothing,Shirt
1336,B-26052,08-03-2019,Ajay,Karnataka,Bangalore,25.0,7.0,2,Clothing,Stole
1337,B-26052,08-03-2019,Ajay,Karnataka,Bangalore,774.0,170.0,3,Electronics,Accessories
1338,B-26053,09-03-2019,Kirti,Jammu and Kashmir,Kashmir,17.0,1.0,2,Clothing,Skirt
1339,B-26053,09-03-2019,Kirti,Jammu and Kashmir,Kashmir,246.0,61.0,2,Furniture,Bookcases
1340,B-26053,09-03-2019,Kirti,Jammu and Kashmir,Kashmir,425.0,208.0,7,Clothing,Saree
1341,B-26053,09-03-2019,Kirti,Jammu and Kashmir,Kashmir,93.0,31.0,3,Electronics,Accessories
1342,B-26053,09-03-2019,Kirti,Jammu and Kashmir,Kashmir,594.0,89.0,3,Furniture,Bookcases
1343,B-26053,09-03-2019,Kirti,Jammu and Kashmir,Kashmir,85.0,2.0,6,Clothing,Stole
1344,B-26053,09-03-2019,Kirti,Jammu and Kashmir,Kashmir,27.0,6.0,3,Clothing,Skirt
1345,B-26053,09-03-2019,Kirti,Jammu and Kashmir,Kashmir,120.0,1.0,1,Furniture,Chairs
1346,B-26053,09-03-2019,Kirti,Jammu and Kashmir,Kashmir,162.0,55.0,3,Clothing,Stole
1347,B-26054,10-03-2019,Mayank,Maharashtra,Mumbai,246.0,98.0,5,Clothing,Hankerchief
1348,B-26054,10-03-2019,Mayank,Maharashtra,Mumbai,88.0,20.0,2,Clothing,Saree
1349,B-26054,10-03-2019,Mayank,Maharashtra,Mumbai,88.0,19.0,2,Clothing,Shirt
1350,B-26054,10-03-2019,Mayank,Maharashtra,Mumbai,139.0,21.0,3,Electronics,Accessories
1351,B-26054,10-03-2019,Mayank,Maharashtra,Mumbai,139.0,36.0,3,Clothing,Stole
1352,B-26054,10-03-2019,Mayank,Maharashtra,Mumbai,138.0,11.0,5,Clothing,Stole
1353,B-26054,10-03-2019,Mayank,Maharashtra,Mumbai,156.0,23.0,3,Clothing,Stole
1354,B-26054,10-03-2019,Mayank,Maharashtra,Mumbai,559.0,174.0,2,Electronics,Electronic Games
1355,B-26055,10-03-2019,Yaanvi,Madhya Pradesh,Indore,227.0,48.0,5,Clothing,Stole
1356,B-26055,10-03-2019,Yaanvi,Madhya Pradesh,Indore,5729.0,64.0,14,Furniture,Chairs
1357,B-26055,10-03-2019,Yaanvi,Madhya Pradesh,Indore,94.0,27.0,2,Clothing,T-shirt
1358,B-26055,10-03-2019,Yaanvi,Madhya Pradesh,Indore,213.0,4.0,14,Clothing,Shirt
1359,B-26055,10-03-2019,Yaanvi,Madhya Pradesh,Indore,250.0,-12.0,2,Electronics,Printers
1360,B-26055,10-03-2019,Yaanvi,Madhya Pradesh,Indore,43.0,11.0,1,Clothing,Saree
1361,B-26055,10-03-2019,Yaanvi,Madhya Pradesh,Indore,1218.0,420.0,8,Furniture,Bookcases
1362,B-26055,10-03-2019,Yaanvi,Madhya Pradesh,Indore,671.0,114.0,9,Electronics,Phones
1363,B-26055,10-03-2019,Yaanvi,Madhya Pradesh,Indore,57.0,7.0,2,Clothing,Shirt
1364,B-26056,10-03-2019,Sonal,Bihar,Patna,70.0,24.0,3,Clothing,Stole
1365,B-26056,10-03-2019,Sonal,Bihar,Patna,47.0,20.0,7,Clothing,Hankerchief
1366,B-26056,10-03-2019,Sonal,Bihar,Patna,33.0,9.0,2,Clothing,Hankerchief
1367,B-26056,10-03-2019,Sonal,Bihar,Patna,424.0,161.0,2,Clothing,Saree
1368,B-26056,10-03-2019,Sonal,Bihar,Patna,391.0,90.0,6,Electronics,Phones
1369,B-26056,10-03-2019,Sonal,Bihar,Patna,15.0,6.0,2,Clothing,Hankerchief
1370,B-26056,10-03-2019,Sonal,Bihar,Patna,101.0,11.0,2,Clothing,Hankerchief
1371,B-26056,10-03-2019,Sonal,Bihar,Patna,31.0,9.0,2,Clothing,Hankerchief
1372,B-26056,10-03-2019,Sonal,Bihar,Patna,220.0,40.0,2,Electronics,Accessories
1373,B-26056,10-03-2019,Sonal,Bihar,Patna,213.0,-145.0,3,Furniture,Bookcases
1374,B-26056,10-03-2019,Sonal,Bihar,Patna,19.0,-18.0,4,Clothing,Kurti
1375,B-26056,10-03-2019,Sonal,Bihar,Patna,206.0,18.0,4,Clothing,Hankerchief
1376,B-26057,10-03-2019,Sharda,Kerala ,Thiruvananthapuram,736.0,346.0,5,Electronics,Printers
1377,B-26057,10-03-2019,Sharda,Kerala ,Thiruvananthapuram,54.0,8.0,4,Clothing,T-shirt
1378,B-26057,10-03-2019,Sharda,Kerala ,Thiruvananthapuram,659.0,-37.0,2,Furniture,Bookcases
1379,B-26057,10-03-2019,Sharda,Kerala ,Thiruvananthapuram,224.0,87.0,3,Clothing,Trousers
1380,B-26058,11-03-2019,Aditya,Punjab,Chandigarh,212.0,97.0,7,Clothing,Hankerchief
1381,B-26059,12-03-2019,Rachna,Haryana,Chandigarh,20.0,6.0,1,Clothing,T-shirt
1382,B-26060,13-03-2019,Chirag,Maharashtra,Mumbai,382.0,68.0,3,Clothing,Saree
1383,B-26061,14-03-2019,Anurag,Madhya Pradesh,Indore,508.0,203.0,2,Electronics,Accessories
1384,B-26061,14-03-2019,Anurag,Madhya Pradesh,Indore,965.0,-68.0,3,Electronics,Printers
1385,B-26061,14-03-2019,Anurag,Madhya Pradesh,Indore,206.0,12.0,1,Electronics,Printers
1386,B-26061,14-03-2019,Anurag,Madhya Pradesh,Indore,642.0,180.0,5,Clothing,Saree
1387,B-26061,14-03-2019,Anurag,Madhya Pradesh,Indore,109.0,52.0,2,Clothing,Stole
1388,B-26061,14-03-2019,Anurag,Madhya Pradesh,Indore,27.0,8.0,2,Clothing,T-shirt
1389,B-26062,15-03-2019,Tushina,Goa,Goa,44.0,-40.0,3,Clothing,Stole
1390,B-26062,15-03-2019,Tushina,Goa,Goa,50.0,-17.0,2,Clothing,Stole
1391,B-26062,15-03-2019,Tushina,Goa,Goa,13.0,-2.0,1,Clothing,Stole
1392,B-26063,15-03-2019,Farah,Nagaland,Kohima,241.0,-77.0,4,Electronics,Electronic Games
1393,B-26064,16-03-2019,Ankita,Maharashtra,Mumbai,75.0,2.0,5,Clothing,Leggings
1394,B-26064,16-03-2019,Ankita,Maharashtra,Mumbai,61.0,3.0,4,Clothing,Hankerchief
1395,B-26064,16-03-2019,Ankita,Maharashtra,Mumbai,122.0,38.0,6,Clothing,T-shirt
1396,B-26064,16-03-2019,Ankita,Maharashtra,Mumbai,22.0,0.0,2,Clothing,Saree
1397,B-26065,16-03-2019,Nida,Madhya Pradesh,Indore,146.0,19.0,5,Clothing,Stole
1398,B-26066,16-03-2019,Priyanka,Maharashtra,Pune,86.0,22.0,2,Clothing,Saree
1399,B-26067,16-03-2019,Tulika,Madhya Pradesh,Bhopal,618.0,27.0,4,Furniture,Bookcases
1400,B-26067,16-03-2019,Tulika,Madhya Pradesh,Bhopal,53.0,2.0,4,Clothing,Hankerchief
1401,B-26067,16-03-2019,Tulika,Madhya Pradesh,Bhopal,1120.0,199.0,6,Clothing,Saree
1402,B-26067,16-03-2019,Tulika,Madhya Pradesh,Bhopal,1137.0,-14.0,7,Electronics,Printers
1403,B-26067,16-03-2019,Tulika,Madhya Pradesh,Bhopal,67.0,2.0,4,Clothing,T-shirt
1404,B-26068,16-03-2019,Shefali,Rajasthan,Jaipur,193.0,33.0,5,Electronics,Accessories
1405,B-26069,17-03-2019,Sanskriti,West Bengal,Kolkata,55.0,18.0,2,Clothing,Kurti
1406,B-26070,18-03-2019,Shruti,Karnataka,Bangalore,54.0,12.0,4,Clothing,Shirt
1407,B-26070,18-03-2019,Shruti,Karnataka,Bangalore,582.0,262.0,5,Furniture,Furnishings
1408,B-26070,18-03-2019,Shruti,Karnataka,Bangalore,75.0,29.0,1,Clothing,Trousers
1409,B-26070,18-03-2019,Shruti,Karnataka,Bangalore,14.0,7.0,2,Clothing,Hankerchief
1410,B-26071,19-03-2019,Subhashree,Jammu and Kashmir,Kashmir,21.0,4.0,3,Clothing,Hankerchief
1411,B-26072,20-03-2019,Sweta,Maharashtra,Mumbai,313.0,44.0,3,Electronics,Electronic Games
1412,B-26073,21-03-2019,Pournamasi,Madhya Pradesh,Indore,37.0,17.0,3,Clothing,Hankerchief
1413,B-26073,21-03-2019,Pournamasi,Madhya Pradesh,Indore,290.0,110.0,9,Clothing,Stole
1414,B-26073,21-03-2019,Pournamasi,Madhya Pradesh,Indore,122.0,11.0,4,Clothing,Hankerchief
1415,B-26073,21-03-2019,Pournamasi,Madhya Pradesh,Indore,29.0,9.0,3,Clothing,Saree
1416,B-26073,21-03-2019,Pournamasi,Madhya Pradesh,Indore,1514.0,742.0,4,Electronics,Printers
1417,B-26074,21-03-2019,Bharat,Gujarat,Ahmedabad,57.0,21.0,4,Clothing,Leggings
1418,B-26075,21-03-2019,Pearl,Maharashtra,Pune,34.0,12.0,2,Clothing,Stole
1419,B-26076,21-03-2019,Jahan,Madhya Pradesh,Bhopal,91.0,22.0,2,Clothing,Stole
1420,B-26076,21-03-2019,Jahan,Madhya Pradesh,Bhopal,133.0,46.0,5,Clothing,Shirt
1421,B-26076,21-03-2019,Jahan,Madhya Pradesh,Bhopal,60.0,13.0,2,Clothing,T-shirt
1422,B-26076,21-03-2019,Jahan,Madhya Pradesh,Bhopal,19.0,4.0,2,Clothing,Saree
1423,B-26076,21-03-2019,Jahan,Madhya Pradesh,Bhopal,450.0,190.0,4,Furniture,Bookcases
1424,B-26077,22-03-2019,Divsha,Rajasthan,Jaipur,62.0,11.0,7,Clothing,Hankerchief
1425,B-26078,22-03-2019,Kasheen,West Bengal,Kolkata,17.0,8.0,2,Clothing,Skirt
1426,B-26078,22-03-2019,Kasheen,West Bengal,Kolkata,44.0,20.0,2,Clothing,T-shirt
1427,B-26078,22-03-2019,Kasheen,West Bengal,Kolkata,557.0,111.0,2,Electronics,Electronic Games
1428,B-26078,22-03-2019,Kasheen,West Bengal,Kolkata,137.0,63.0,3,Clothing,Stole
1429,B-26079,22-03-2019,Hazel,Karnataka,Bangalore,18.0,3.0,2,Clothing,Hankerchief
1430,B-26080,22-03-2019,Sonakshi,Jammu and Kashmir,Kashmir,109.0,35.0,6,Clothing,T-shirt
1431,B-26081,22-03-2019,Aarushi,Tamil Nadu,Chennai,359.0,-338.0,5,Furniture,Bookcases
1432,B-26081,22-03-2019,Aarushi,Tamil Nadu,Chennai,93.0,-84.0,3,Clothing,Saree
1433,B-26081,22-03-2019,Aarushi,Tamil Nadu,Chennai,169.0,0.0,3,Electronics,Accessories
1434,B-26081,22-03-2019,Aarushi,Tamil Nadu,Chennai,79.0,33.0,4,Clothing,Stole
1435,B-26081,22-03-2019,Aarushi,Tamil Nadu,Chennai,24.0,11.0,3,Clothing,Hankerchief
1436,B-26081,22-03-2019,Aarushi,Tamil Nadu,Chennai,637.0,50.0,5,Clothing,Saree
1437,B-26082,23-03-2019,Jitesh,Uttar Pradesh,Lucknow,95.0,5.0,2,Clothing,Stole
1438,B-26083,24-03-2019,Yogesh,Bihar,Patna,43.0,8.0,3,Clothing,Leggings
1439,B-26083,24-03-2019,Yogesh,Bihar,Patna,145.0,16.0,3,Clothing,T-shirt
1440,B-26083,24-03-2019,Yogesh,Bihar,Patna,34.0,3.0,3,Clothing,Saree
1441,B-26083,24-03-2019,Yogesh,Bihar,Patna,143.0,6.0,2,Electronics,Accessories
1442,B-26083,24-03-2019,Yogesh,Bihar,Patna,45.0,17.0,1,Electronics,Accessories
1443,B-26084,25-03-2019,Anita,Kerala ,Thiruvananthapuram,209.0,-63.0,4,Electronics,Electronic Games
1444,B-26085,26-03-2019,Shrichand,Punjab,Chandigarh,86.0,22.0,2,Clothing,Saree
1445,B-26085,26-03-2019,Shrichand,Punjab,Chandigarh,1487.0,624.0,3,Clothing,Trousers
1446,B-26085,26-03-2019,Shrichand,Punjab,Chandigarh,40.0,17.0,2,Clothing,Stole
1447,B-26085,26-03-2019,Shrichand,Punjab,Chandigarh,132.0,-10.0,3,Clothing,Saree
1448,B-26086,26-03-2019,Mukesh,Haryana,Chandigarh,43.0,17.0,2,Clothing,T-shirt
1449,B-26086,26-03-2019,Mukesh,Haryana,Chandigarh,762.0,101.0,6,Electronics,Printers
1450,B-26086,26-03-2019,Mukesh,Haryana,Chandigarh,25.0,2.0,2,Clothing,Hankerchief
1451,B-26087,26-03-2019,Vandana,Himachal Pradesh,Simla,119.0,56.0,7,Clothing,Saree
1452,B-26087,26-03-2019,Vandana,Himachal Pradesh,Simla,46.0,13.0,3,Clothing,Hankerchief
1453,B-26087,26-03-2019,Vandana,Himachal Pradesh,Simla,311.0,40.0,1,Electronics,Electronic Games
1454,B-26087,26-03-2019,Vandana,Himachal Pradesh,Simla,40.0,10.0,2,Clothing,Stole
1455,B-26087,26-03-2019,Vandana,Himachal Pradesh,Simla,180.0,0.0,8,Clothing,Stole
1456,B-26088,26-03-2019,Bhavna,Sikkim,Gangtok,11.0,5.0,2,Clothing,Hankerchief
1457,B-26089,26-03-2019,Kanak,Goa,Goa,59.0,24.0,6,Clothing,Kurti
1458,B-26089,26-03-2019,Kanak,Goa,Goa,27.0,4.0,1,Clothing,Hankerchief
1459,B-26089,26-03-2019,Kanak,Goa,Goa,139.0,14.0,3,Clothing,Kurti
1460,B-26090,27-03-2019,Sagar,Nagaland,Kohima,80.0,22.0,3,Clothing,Stole
1461,B-26091,27-03-2019,Manju,Andhra Pradesh,Hyderabad,158.0,69.0,3,Clothing,Stole
1462,B-26091,27-03-2019,Manju,Andhra Pradesh,Hyderabad,29.0,10.0,4,Clothing,Hankerchief
1463,B-26091,27-03-2019,Manju,Andhra Pradesh,Hyderabad,59.0,10.0,4,Clothing,Leggings
1464,B-26092,27-03-2019,Ramesh,Gujarat,Ahmedabad,97.0,14.0,2,Clothing,T-shirt
1465,B-26093,27-03-2019,Sarita,Maharashtra,Pune,33.0,-1.0,1,Clothing,Saree
1466,B-26093,27-03-2019,Sarita,Maharashtra,Pune,2847.0,712.0,8,Electronics,Printers
1467,B-26093,27-03-2019,Sarita,Maharashtra,Pune,852.0,51.0,5,Furniture,Bookcases
1468,B-26093,27-03-2019,Sarita,Maharashtra,Pune,492.0,187.0,2,Electronics,Accessories
1469,B-26093,27-03-2019,Sarita,Maharashtra,Pune,81.0,41.0,5,Clothing,Leggings
1470,B-26093,27-03-2019,Sarita,Maharashtra,Pune,49.0,5.0,4,Clothing,Hankerchief
1471,B-26093,27-03-2019,Sarita,Maharashtra,Pune,148.0,25.0,3,Clothing,Saree
1472,B-26094,27-03-2019,Deepak,Madhya Pradesh,Bhopal,152.0,50.0,6,Clothing,Stole
1473,B-26095,28-03-2019,Monisha,Rajasthan,Jaipur,6.0,1.0,1,Clothing,Kurti
1474,B-26096,28-03-2019,Atharv,West Bengal,Kolkata,45.0,9.0,3,Clothing,Leggings
1475,B-26096,28-03-2019,Atharv,West Bengal,Kolkata,103.0,46.0,2,Clothing,Saree
1476,B-26096,28-03-2019,Atharv,West Bengal,Kolkata,140.0,56.0,4,Clothing,Shirt
1477,B-26096,28-03-2019,Atharv,West Bengal,Kolkata,88.0,11.0,3,Electronics,Accessories
1478,B-26096,28-03-2019,Atharv,West Bengal,Kolkata,451.0,25.0,3,Electronics,Phones
1479,B-26096,28-03-2019,Atharv,West Bengal,Kolkata,264.0,-26.0,3,Clothing,Trousers
1480,B-26097,28-03-2019,Vini,Karnataka,Bangalore,97.0,12.0,2,Clothing,Hankerchief
1481,B-26097,28-03-2019,Vini,Karnataka,Bangalore,14.0,5.0,1,Clothing,Hankerchief
1482,B-26097,28-03-2019,Vini,Karnataka,Bangalore,19.0,8.0,2,Clothing,Hankerchief
1483,B-26097,28-03-2019,Vini,Karnataka,Bangalore,39.0,18.0,2,Clothing,Leggings
1484,B-26097,28-03-2019,Vini,Karnataka,Bangalore,185.0,-26.0,6,Furniture,Chairs
1485,B-26097,28-03-2019,Vini,Karnataka,Bangalore,663.0,-212.0,5,Electronics,Printers
1486,B-26097,28-03-2019,Vini,Karnataka,Bangalore,671.0,-309.0,5,Electronics,Electronic Games
1487,B-26098,29-03-2019,Pinky,Jammu and Kashmir,Kashmir,82.0,8.0,3,Electronics,Accessories
1488,B-26098,29-03-2019,Pinky,Jammu and Kashmir,Kashmir,497.0,179.0,3,Furniture,Chairs
1489,B-26098,29-03-2019,Pinky,Jammu and Kashmir,Kashmir,96.0,48.0,5,Clothing,Leggings
1490,B-26098,29-03-2019,Pinky,Jammu and Kashmir,Kashmir,409.0,86.0,3,Clothing,Saree
1491,B-26098,29-03-2019,Pinky,Jammu and Kashmir,Kashmir,59.0,15.0,2,Clothing,T-shirt
1492,B-26098,29-03-2019,Pinky,Jammu and Kashmir,Kashmir,46.0,14.0,5,Clothing,Skirt
1493,B-26099,30-03-2019,Bhishm,Maharashtra,Mumbai,9.0,3.0,1,Clothing,Skirt
1494,B-26099,30-03-2019,Bhishm,Maharashtra,Mumbai,207.0,37.0,4,Clothing,Hankerchief
1495,B-26099,30-03-2019,Bhishm,Maharashtra,Mumbai,835.0,267.0,5,Electronics,Phones
1496,B-26099,30-03-2019,Bhishm,Maharashtra,Mumbai,2366.0,552.0,5,Clothing,Trousers
1497,B-26100,31-03-2019,Hitika,Madhya Pradesh,Indore,828.0,230.0,2,Furniture,Chairs
1498,B-26100,31-03-2019,Hitika,Madhya Pradesh,Indore,34.0,10.0,2,Clothing,T-shirt
1499,B-26100,31-03-2019,Hitika,Madhya Pradesh,Indore,72.0,16.0,2,Clothing,Shirt
